Name,Value
Schedule,Mouse PAL Habituation 2 v2
Environment,Chamber1 [1]
Date/Time,28/01/2018 11:12:28
Database,Fmr1_PAL_2018
SessionId,9
Index,6
Version,N/A
MachineName,CI24689-2
SGuid,
Animal ID,341-blue
Application_Version,ABET II Touch 2.20.6316.18149
Max_Number_Trials,0
Max_Schedule_Time,1200
Schedule_Start_Time,2018-01-28T11:12:36.827

----------
Evnt_Time,Evnt_ID,Evnt_Name,Item_Name,Alias_Name,Group_ID,Num_Args,Arg1_Name,Arg1_Value,Arg2_Name,Arg2_Value,Arg3_Name,Arg3_Value,Arg4_Name,Arg4_Value,Arg5_Name,Arg5_Value
995.272,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
995.76,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
996.536,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
998.086,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
998.385,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
1000.349,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1000.462,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1000.836,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1000.836,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1000.836,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1000.836,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1000.836,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1007.715,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1007.715,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1007.715,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1007.715,16,Variable Event,_Trial_Counter,,4,1,Value,42,,,,,,,,
1007.715,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1008.836,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1009.143,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1009.49,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1011.051,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1011.053,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1011.83,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1012.553,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1013.083,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1015.263,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1016.078,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1016.805,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1017.715,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1017.715,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1017.715,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1017.715,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1017.715,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1017.715,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1020.145,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1020.565,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1020.566,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1020.566,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1020.566,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1020.566,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1023.869,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1023.869,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1023.869,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1023.869,16,Variable Event,_Trial_Counter,,4,1,Value,43,,,,,,,,
1023.869,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1025.861,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1026.908,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1027.717,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1028.085,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1028.551,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1029.023,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1030.324,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
1033.869,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1033.869,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1033.869,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1033.869,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1033.869,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1033.869,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1034.074,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
1035.246,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1035.44,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1035.808,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1035.808,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1035.808,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1035.808,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1035.808,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1040.421,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1040.421,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1040.421,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1040.421,16,Variable Event,_Trial_Counter,,4,1,Value,44,,,,,,,,
1040.421,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1041.689,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1042.269,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1043.376,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1043.686,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1044.953,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1045.082,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1045.136,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1045.161,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1046.077,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1046.276,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1047.1,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
1050.421,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1050.421,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1050.421,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1050.421,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1050.421,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1050.421,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1051.882,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
1052.442,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1052.608,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1053.027,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1053.027,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1053.027,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1053.027,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1053.027,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1055.867,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1055.867,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1055.867,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1055.867,16,Variable Event,_Trial_Counter,,4,1,Value,45,,,,,,,,
1055.867,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1056.861,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1057.559,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1057.734,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1058.199,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1059.713,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1062.674,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1062.934,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1063.35,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1064.705,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1065.552,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1065.835,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1065.867,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1065.867,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1065.867,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1065.867,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1065.867,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1065.867,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1068.072,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1068.796,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
1069.215,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1071.979,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
1073.809,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
1074.771,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1074.814,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
1075.164,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1078.228,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1078.701,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1078.701,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1078.701,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1078.701,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1078.701,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1081.724,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1081.724,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1081.724,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1081.724,16,Variable Event,_Trial_Counter,,4,1,Value,46,,,,,,,,
1081.724,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1082.113,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1083.484,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1084.985,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
1087.912,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1088.331,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
1088.693,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1089.322,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
1089.784,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1090.424,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
1090.567,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1091.018,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1091.724,1,Condition Event,Wait for tray exit,,5,0,,,,,,,,,,
1091.724,29,Timer Event,Delay_Timer,,5,1,Value,0,,,,,,,,
1091.724,16,Variable Event,Delay_Time,,5,1,Value,1,,,,,,,,
1091.724,61,Group Maintain Event,Group Change,,5,1,New Group,5,,,,,,,,
1091.828,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1092.287,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1092.724,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1092.724,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1092.724,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1092.724,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1092.724,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1092.724,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1094.853,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1095.381,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
1095.939,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
1098.01,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1098.239,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1098.727,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1098.727,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1098.727,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1098.727,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1098.727,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1101.318,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1101.318,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1101.318,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1101.318,16,Variable Event,_Trial_Counter,,4,1,Value,47,,,,,,,,
1101.318,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1102.785,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1108.009,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1108.216,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1108.501,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1108.788,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
1109.62,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1110.387,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1111.318,1,Condition Event,Wait for tray exit,,5,0,,,,,,,,,,
1111.318,29,Timer Event,Delay_Timer,,5,1,Value,0,,,,,,,,
1111.318,16,Variable Event,Delay_Time,,5,1,Value,1,,,,,,,,
1111.318,61,Group Maintain Event,Group Change,,5,1,New Group,5,,,,,,,,
1112.176,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1112.318,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1112.318,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1112.318,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1112.318,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1112.318,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1112.318,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1112.609,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
1113.287,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1113.962,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1113.963,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1113.963,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1113.963,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1113.963,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1119.674,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1119.674,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1119.674,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1119.674,16,Variable Event,_Trial_Counter,,4,1,Value,48,,,,,,,,
1119.674,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1119.875,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1120.474,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1121.39,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1121.572,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1122.285,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1123.227,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1123.589,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1123.855,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1125.414,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1125.606,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1126.251,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1126.631,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1129.674,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1129.674,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1129.674,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1129.674,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1129.674,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1129.674,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1130.881,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1131.678,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1131.985,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1131.985,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1131.985,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1131.985,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1131.985,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1135.063,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1135.064,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1135.064,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1135.064,16,Variable Event,_Trial_Counter,,4,1,Value,49,,,,,,,,
1135.064,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1135.172,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1136.131,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1137.631,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1139.171,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1139.8,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1140.009,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1140.704,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1145.064,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1145.064,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1145.064,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1145.064,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1145.064,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1145.064,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1153.588,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1154.105,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1154.105,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1154.105,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1154.105,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1154.105,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1157.8,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1157.801,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1157.801,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1157.801,16,Variable Event,_Trial_Counter,,4,1,Value,50,,,,,,,,
1157.801,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1160.035,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1161.095,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1161.572,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1162.057,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1165.208,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1166.041,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1167.425,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1167.705,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1167.801,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1167.801,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1167.801,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1167.801,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1167.801,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1167.801,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1171.59,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1178.04,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
1180.171,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1181.15,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
1183.487,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1183.785,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1184.257,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1184.258,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1184.258,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1184.258,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1184.258,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1186.685,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1186.686,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
1186.686,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
1186.686,16,Variable Event,_Trial_Counter,,4,1,Value,51,,,,,,,,
1186.686,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1187.292,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1188.082,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
1188.433,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1189.383,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1189.714,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1189.824,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1189.891,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
1189.999,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
1190.722,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
1192.555,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
1193.459,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
1193.959,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,0,(NoImageOrVideo),-1,CoordX,34,CoordY,472,,
1194.595,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,1,Image 1,0,CoordX,45,CoordY,166,,
1194.834,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,1,Image 1,0,CoordX,27,CoordY,148,,
1194.893,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,1,Image 1,0,CoordX,27,CoordY,148,,
1195.351,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,0,(NoImageOrVideo),-1,CoordX,34,CoordY,363,,
1195.43,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,0,(NoImageOrVideo),-1,CoordX,34,CoordY,363,,
1195.469,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,0,(NoImageOrVideo),-1,CoordX,34,CoordY,363,,
1196.069,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,1,Image 1,0,CoordX,45,CoordY,95,,
1196.686,1,Condition Event,Feed again,,5,0,,,,,,,,,,
1196.686,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
1196.686,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
1196.686,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
1196.686,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
1196.686,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
1198.732,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
1199.174,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
1199.55,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1199.965,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1199.965,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
1199.965,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1199.965,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
1199.965,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1200,21,Group Change Event,Group Change,,4,1,New Group,6,,,,,,,,
1200,16,Variable Event,_Schedule_Timer,,6,1,Value,1200,,,,,,,,
1200,16,Variable Event,_Trial_Timer,,6,1,Value,0,,,,,,,,
1200,16,Variable Event,Acclimatisation_timer,,6,1,Value,1199.995,,,,,,,,
1200,16,Variable Event,Delay_Timer,,6,1,Value,13.314,,,,,,,,
1200,9999,Schedule Shutdown Event,(SYSTEM),,6,0,,,,,,,,,,
